N_iter,Min_dist,N_mc,Toler,Learning rate,Tiempo ejecucion,Primer minimo,Δ True Min,Segundo minimo,Δ True Min2
100,0.2,100,0.01,0.01,0.189,-1.0876,0.027599999999999847,1.1247,0.024699999999999944
100,0.2,100,0.01,0.0001,0.0218,1.6,0.5,0.0,1.06
100,0.2,100,0.0001,0.1,1.7998,-1.2419,0.18189999999999995,1.3553,0.25529999999999986
100,0.2,100,0.0001,0.05,0.2022,1.0976,0.0024000000000001798,-1.0617,0.0017000000000000348
100,0.2,100,0.0001,0.01,0.457,1.0973,0.0027000000000001467,-1.0621,0.0020999999999999908
100,0.2,100,0.0001,0.0001,1.6689,1.5058,0.40579999999999994,0.1202,0.9798000000000001
100,0.2,150,0.1,0.1,1.8478,1.1,0.0,0.338,0.762
100,0.2,150,0.1,0.05,0.0999,-0.9969,0.06310000000000004,-0.0328,1.0272000000000001
100,0.2,150,0.1,0.01,0.0441,-1.3,0.24,1.1,0.0
100,0.2,150,0.1,0.0001,0.0375,1.0,0.10000000000000009,-0.2,0.8600000000000001
100,0.2,150,0.05,0.1,3.0607,-0.6386,0.4214000000000001,-1.251,0.19099999999999984
100,0.2,150,0.05,0.05,0.1236,-1.0763,0.01629999999999998,1.1176,0.017599999999999838
100,0.2,150,0.05,0.01,0.0972,-1.1,0.040000000000000036,-0.8,0.26
100,0.2,150,0.05,0.0001,0.0336,0.1,1.0,-0.5,0.56
100,0.2,150,0.01,0.1,2.9557,1.1,0.0,-0.6386,0.4214000000000001
100,0.2,150,0.01,0.05,0.1482,1.0934,0.006600000000000161,-1.0566,0.0034000000000000696
100,0.2,150,0.01,0.01,0.3065,-1.0264,0.033600000000000074,1.0696,0.030399999999999983
100,0.2,150,0.01,0.0001,0.0388,1.6,0.5,0.8,0.30000000000000004
100,0.2,150,0.0001,0.1,3.1244,0.3366,0.7634000000000001,1.3503,0.25029999999999997
100,0.2,150,0.0001,0.05,0.3494,1.0976,0.0024000000000001798,-1.0617,0.0017000000000000348
100,0.2,150,0.0001,0.01,0.7537,1.0973,0.0027000000000001467,-1.0614,0.0013999999999998458
100,0.2,150,0.0001,0.0001,2.685,-0.8434,0.21660000000000001,-1.4036,0.3435999999999999
100,0.2,200,0.1,0.1,2.8317,1.1,0.0,-1.0252,0.034800000000000164
100,0.2,200,0.1,0.05,0.1747,-1.0676,0.007600000000000051,1.0497,0.05030000000000001
100,0.2,200,0.1,0.01,0.0757,-1.3,0.24,0.9,0.20000000000000007
100,0.2,200,0.1,0.0001,0.0514,-1.6,0.54,0.4,0.7000000000000001
100,0.2,200,0.05,0.1,3.5788,1.1,0.0,1.3553,0.25529999999999986
100,0.2,200,0.05,0.05,0.1356,-1.0464,0.013600000000000056,1.1239,0.02389999999999981
100,0.2,200,0.05,0.01,0.0955,-0.9,0.16000000000000003,1.1943,0.09429999999999983
100,0.2,200,0.05,0.0001,0.0369,-1.4,0.33999999999999986,-0.4,0.66
100,0.2,200,0.01,0.1,3.5325,-0.5933,0.4667,1.1,0.0
100,0.2,200,0.01,0.05,0.1753,-1.0664,0.006399999999999961,1.0934,0.006600000000000161
100,0.2,200,0.01,0.01,0.3372,1.0673,0.03270000000000017,-1.0901,0.030100000000000016
100,0.2,200,0.01,0.0001,0.0356,0.6,0.5000000000000001,1.5,0.3999999999999999
100,0.2,200,0.0001,0.1,3.9605,0.3366,0.7634000000000001,-0.9085,0.15150000000000008
100,0.2,200,0.0001,0.05,0.3691,1.0976,0.0024000000000001798,-1.0617,0.0017000000000000348
100,0.2,200,0.0001,0.01,0.8405,1.0973,0.0027000000000001467,-1.0615,0.0015000000000000568
100,0.2,200,0.0001,0.0001,3.2416,1.4111,0.31109999999999993,-1.3501,0.2901
100,0.25,50,0.1,0.1,0.5802,0.3366,0.7634000000000001,1.115,0.014999999999999902
100,0.25,50,0.1,0.05,0.0271,-0.9828,0.07720000000000005,1.0282,0.07180000000000009
100,0.25,50,0.1,0.01,0.0128,-1.3,0.24,1.0,0.10000000000000009
100,0.25,50,0.1,0.0001,0.0096,-1.9,0.8399999999999999,-1.5,0.43999999999999995
100,0.25,50,0.05,0.1,0.8047,1.3472,0.24719999999999986,0.7605,0.33950000000000014
100,0.25,50,0.05,0.05,0.0289,1.0778,0.022199999999999998,-1.0464,0.013600000000000056
100,0.25,50,0.05,0.01,0.026,-1.1772,0.11719999999999997,0.874,0.2260000000000001
100,0.25,50,0.05,0.0001,0.009,-1.4,0.33999999999999986,-0.7,0.3600000000000001
100,0.25,50,0.01,0.1,0.7631,1.1,0.0,0.3156,0.7844000000000001
100,0.25,50,0.01,0.05,0.0442,-1.0566,0.0034000000000000696,1.1027,0.0026999999999999247
100,0.25,50,0.01,0.01,0.0945,-1.0289,0.031100000000000128,1.1211,0.021099999999999897
100,0.25,50,0.01,0.0001,0.0097,0.9,0.20000000000000007,1.6,0.5
100,0.25,50,0.0001,0.1,0.8505,0.8369,0.2631000000000001,-1.1342,0.07420000000000004
100,0.25,50,0.0001,0.05,0.091,1.0976,0.0024000000000001798,-1.0617,0.0017000000000000348
100,0.25,50,0.0001,0.01,0.2149,1.0973,0.0027000000000001467,-1.0614,0.0013999999999998458
100,0.25,50,0.0001,0.0001,0.8706,-0.3356,0.7244,1.4603,0.36029999999999984
100,0.25,100,0.1,0.1,1.4521,-0.0172,1.0428,-1.1273,0.06729999999999992
100,0.25,100,0.1,0.05,0.0574,-1.0761,0.016100000000000003,1.1054,0.005399999999999849
100,0.25,100,0.1,0.01,0.0266,-1.0,0.06000000000000005,1.2522,0.1521999999999999
100,0.25,100,0.1,0.0001,0.0182,0.8,0.30000000000000004,0.2,0.9000000000000001
100,0.25,100,0.05,0.1,1.5023,1.1,0.0,0.8124,0.2876000000000001
100,0.25,100,0.05,0.05,0.0637,1.0928,0.007200000000000095,-0.1,0.9600000000000001
100,0.25,100,0.05,0.01,0.0483,-0.2,0.8600000000000001,-1.2134,0.15339999999999998
100,0.25,100,0.05,0.0001,0.0176,-1.7,0.6399999999999999,-0.0,1.06
100,0.25,100,0.01,0.1,1.7616,0.3484,0.7516,-0.6913,0.3687
100,0.25,100,0.01,0.05,0.0939,1.1027,0.0026999999999999247,-1.0664,0.006399999999999961
100,0.25,100,0.01,0.01,0.1601,1.0654,0.034600000000000186,-0.1,0.9600000000000001
100,0.25,100,0.01,0.0001,0.0179,-1.0,0.06000000000000005,-0.3,0.76
100,0.25,100,0.0001,0.1,1.7643,0.8359,0.2641000000000001,-1.1184,0.05840000000000001
100,0.25,100,0.0001,0.05,0.185,1.0976,0.0024000000000001798,-1.0617,0.0017000000000000348
100,0.25,100,0.0001,0.01,0.4979,-1.0621,0.0020999999999999908,1.0973,0.0027000000000001467
100,0.25,100,0.0001,0.0001,1.9879,-1.1628,0.1028,-0.5511,0.5089
100,0.25,150,0.1,0.1,1.9819,1.1,0.0,-0.9212,0.13880000000000003
100,0.25,150,0.1,0.05,0.1093,1.0778,0.022199999999999998,-0.9969,0.06310000000000004
100,0.25,150,0.1,0.01,0.0526,1.3375,0.23749999999999982,-1.2328,0.17279999999999984
100,0.25,150,0.1,0.0001,0.041,-0.9,0.16000000000000003,-1.8,0.74
100,0.25,150,0.05,0.1,2.6579,1.1,0.0,-1.251,0.19099999999999984
100,0.25,150,0.05,0.05,0.1049,-1.0464,0.013600000000000056,1.0773,0.022700000000000164
100,0.25,150,0.05,0.01,0.0944,-1.2134,0.15339999999999998,0.8715,0.22850000000000004
100,0.25,150,0.05,0.0001,0.0351,-1.4,0.33999999999999986,-0.6,0.4600000000000001
100,0.25,150,0.01,0.1,2.7978,1.1,0.0,-0.9085,0.15150000000000008
100,0.25,150,0.01,0.05,0.1664,-1.057,0.0030000000000001137,1.0934,0.006600000000000161
100,0.25,150,0.01,0.01,0.2863,-1.0248,0.03520000000000012,1.1293,0.02929999999999988
100,0.25,150,0.01,0.0001,0.0282,1.4,0.2999999999999998,1.0,0.10000000000000009
100,0.25,150,0.0001,0.1,2.8279,0.3156,0.7844000000000001,0.8369,0.2631000000000001
100,0.25,150,0.0001,0.05,0.3046,1.0976,0.0024000000000001798,-1.0617,0.0017000000000000348
100,0.25,150,0.0001,0.01,0.7489,1.0973,0.0027000000000001467,-1.0621,0.0020999999999999908
100,0.25,150,0.0001,0.0001,2.4224,-0.931,0.129,0.1202,0.9798000000000001
100,0.25,200,0.1,0.1,2.7005,1.1,0.0,1.3502,0.2502
100,0.25,200,0.1,0.05,0.1091,1.0778,0.022199999999999998,-0.9969,0.06310000000000004
100,0.25,200,0.1,0.01,0.0572,-1.2617,0.2017,-0.7,0.3600000000000001
100,0.25,200,0.1,0.0001,0.0383,-1.9,0.8399999999999999,1.6,0.5
100,0.25,200,0.05,0.1,3.2533,1.1,0.0,-1.2548,0.19479999999999986
100,0.25,200,0.05,0.05,0.123,1.0778,0.022199999999999998,-1.0629,0.0028999999999999027
100,0.25,200,0.05,0.01,0.0983,-1.1756,0.11559999999999993,0.8945,0.20550000000000013
100,0.25,200,0.05,0.0001,0.0359,0.9,0.20000000000000007,0.6,0.5000000000000001
100,0.25,200,0.01,0.1,3.506,1.1,0.0,0.8359,0.2641000000000001
100,0.25,200,0.01,0.05,0.1903,1.0934,0.006600000000000161,-1.0664,0.006399999999999961
100,0.25,200,0.01,0.01,0.3173,-1.0876,0.027599999999999847,1.1293,0.02929999999999988
100,0.25,200,0.01,0.0001,0.0362,-0.5,0.56,-1.8,0.74
100,0.25,200,0.0001,0.1,3.5221,0.7605,0.33950000000000014,-0.6913,0.3687
100,0.25,200,0.0001,0.05,0.3542,1.0976,0.0024000000000001798,-1.0617,0.0017000000000000348
100,0.25,200,0.0001,0.01,0.9002,1.0973,0.0027000000000001467,-1.0621,0.0020999999999999908
100,0.25,200,0.0001,0.0001,3.158,-1.4531,0.3931,-0.5511,0.5089
100,0.5,50,0.1,0.1,0.6241,1.1,0.0,-0.9013,0.15870000000000006
100,0.5,50,0.1,0.05,0.0267,-0.9969,0.06310000000000004,1.0282,0.07180000000000009
100,0.5,50,0.1,0.01,0.0144,-0.3,0.76,-1.3,0.24
100,0.5,50,0.1,0.0001,0.0097,1.0,0.10000000000000009,-1.0,0.06000000000000005
100,0.5,50,0.05,0.1,0.7665,1.1,0.0,-1.2548,0.19479999999999986
100,0.5,50,0.05,0.05,0.0325,-1.0753,0.01529999999999987,1.0778,0.022199999999999998
100,0.5,50,0.05,0.01,0.0242,1.1,0.0,-1.1772,0.11719999999999997
100,0.5,50,0.05,0.0001,0.0104,-1.4,0.33999999999999986,-0.0,1.06
100,0.5,50,0.01,0.1,0.7777,1.1,0.0,0.3108,0.7892000000000001
100,0.5,50,0.01,0.05,0.0497,-1.0566,0.0034000000000000696,1.102,0.0020000000000000018
100,0.5,50,0.01,0.01,0.0818,1.0649,0.03510000000000013,-1.0246,0.0354000000000001
100,0.5,50,0.01,0.0001,0.0092,-0.8,0.26,1.3,0.19999999999999996
100,0.5,50,0.0001,0.1,0.8575,-0.9013,0.15870000000000006,1.3472,0.24719999999999986
100,0.5,50,0.0001,0.05,0.0958,1.0976,0.0024000000000001798,-1.0618,0.0018000000000000238
100,0.5,50,0.0001,0.01,0.2051,1.0973,0.0027000000000001467,-1.0614,0.0013999999999998458
100,0.5,50,0.0001,0.0001,0.7052,-0.1,0.9600000000000001,0.6631,0.43690000000000007
100,0.5,100,0.1,0.1,1.1221,1.1,0.0,-1.2306,0.17059999999999986
100,0.5,100,0.1,0.05,0.0498,1.0778,0.022199999999999998,-1.0,0.06000000000000005
100,0.5,100,0.1,0.01,0.0261,0.1,1.0,1.2,0.09999999999999987
100,0.5,100,0.1,0.0001,0.0185,-0.7,0.3600000000000001,0.0,1.06
100,0.5,100,0.05,0.1,1.4401,1.1,0.0,-0.0172,1.0428
100,0.5,100,0.05,0.05,0.0633,-1.0763,0.01629999999999998,1.1155,0.015499999999999847
100,0.5,100,0.05,0.01,0.0463,-1.2134,0.15339999999999998,1.208,0.10799999999999987
100,0.5,100,0.05,0.0001,0.0179,0.4,0.7000000000000001,-1.4,0.33999999999999986
100,0.5,100,0.01,0.1,1.6502,-1.1273,0.06729999999999992,0.3108,0.7892000000000001
100,0.5,100,0.01,0.05,0.0825,1.0934,0.006600000000000161,-1.0571,0.0029000000000001247
100,0.5,100,0.01,0.01,0.174,1.0649,0.03510000000000013,-1.0935,0.03349999999999986
100,0.5,100,0.01,0.0001,0.018,-1.5,0.43999999999999995,0.3,0.8
100,0.5,100,0.0001,0.1,1.7274,-0.9013,0.15870000000000006,0.3108,0.7892000000000001
100,0.5,100,0.0001,0.05,0.1768,1.0976,0.0024000000000001798,-1.0617,0.0017000000000000348
100,0.5,100,0.0001,0.01,0.4258,1.0973,0.0027000000000001467,-1.0621,0.0020999999999999908
100,0.5,100,0.0001,0.0001,1.4672,1.5478,0.4478,-0.3356,0.7244
100,0.5,150,0.1,0.1,1.9573,1.1,0.0,0.338,0.762
100,0.5,150,0.1,0.05,0.0851,1.0778,0.022199999999999998,-0.9782,0.0818000000000001
100,0.5,150,0.1,0.01,0.0435,-0.2,0.8600000000000001,1.2504,0.15039999999999987
100,0.5,150,0.1,0.0001,0.0276,-1.7,0.6399999999999999,0.6,0.5000000000000001
100,0.5,150,0.05,0.1,2.6236,1.1,0.0,-1.251,0.19099999999999984
100,0.5,150,0.05,0.05,0.1213,-1.0763,0.01629999999999998,1.0778,0.022199999999999998
100,0.5,150,0.05,0.01,0.0697,-1.2134,0.15339999999999998,1.0,0.10000000000000009
100,0.5,150,0.05,0.0001,0.0285,-0.1,0.9600000000000001,1.8,0.7
100,0.5,150,0.01,0.1,2.5106,1.1,0.0,-0.9085,0.15150000000000008
100,0.5,150,0.01,0.05,0.1341,1.0934,0.006600000000000161,-1.0571,0.0029000000000001247
100,0.5,150,0.01,0.01,0.275,-1.0876,0.027599999999999847,1.1247,0.024699999999999944
100,0.5,150,0.01,0.0001,0.0278,1.4,0.2999999999999998,0.8,0.30000000000000004
100,0.5,150,0.0001,0.1,2.5465,1.3553,0.25529999999999986,-0.5933,0.4667
100,0.5,150,0.0001,0.05,0.2467,-1.0617,0.0017000000000000348,1.0976,0.0024000000000001798
100,0.5,150,0.0001,0.01,0.6448,1.0973,0.0027000000000001467,-1.0622,0.0021999999999999797
100,0.5,150,0.0001,0.0001,2.2963,1.2381,0.1380999999999999,-1.0975,0.03749999999999987
100,0.5,200,0.1,0.1,2.3626,1.1,0.0,0.3108,0.7892000000000001
100,0.5,200,0.1,0.05,0.109,1.0773,0.022700000000000164,-0.1,0.9600000000000001
100,0.5,200,0.1,0.01,0.0526,-1.3,0.24,0.2,0.9000000000000001
100,0.5,200,0.1,0.0001,0.035,0.6,0.5000000000000001,-1.6,0.54
100,0.5,200,0.05,0.1,3.2214,1.1,0.0,-1.251,0.19099999999999984
100,0.5,200,0.05,0.05,0.1299,-1.0753,0.01529999999999987,1.1226,0.022599999999999953
100,0.5,200,0.05,0.01,0.1038,-0.7596,0.3004,1.2234,0.12339999999999995
100,0.5,200,0.05,0.0001,0.0379,0.7,0.40000000000000013,-1.7,0.6399999999999999
100,0.5,200,0.01,0.1,3.3897,1.1,0.0,0.338,0.762
100,0.5,200,0.01,0.05,0.1721,-1.0566,0.0034000000000000696,1.1027,0.0026999999999999247
100,0.5,200,0.01,0.01,0.3423,-1.0876,0.027599999999999847,1.1282,0.028200000000000003
100,0.5,200,0.01,0.0001,0.0368,-0.1,0.9600000000000001,1.4,0.2999999999999998
100,0.5,200,0.0001,0.1,3.4391,0.3152,0.7848000000000002,-0.6624,0.39760000000000006
100,0.5,200,0.0001,0.05,0.3582,1.0976,0.0024000000000001798,-1.0617,0.0017000000000000348
100,0.5,200,0.0001,0.01,0.845,1.0973,0.0027000000000001467,-1.0621,0.0020999999999999908
100,0.5,200,0.0001,0.0001,3.2235,0.4554,0.6446000000000001,-1.0975,0.03749999999999987
100,1.0,50,0.1,0.1,0.5135,1.1252,0.02519999999999989,-1.0252,0.034800000000000164
100,1.0,50,0.1,0.05,0.0282,1.1226,0.022599999999999953,-0.9828,0.07720000000000005
100,1.0,50,0.1,0.01,0.0127,-0.5,0.56,0.7,0.40000000000000013
100,1.0,50,0.1,0.0001,0.009,0.8,0.30000000000000004,-0.9,0.16000000000000003
100,1.0,50,0.05,0.1,0.7205,1.1,0.0,-0.5933,0.4667
100,1.0,50,0.05,0.05,0.031,-1.0464,0.013600000000000056,1.0778,0.022199999999999998
100,1.0,50,0.05,0.01,0.0213,-1.1,0.040000000000000036,-0.0,1.06
100,1.0,50,0.05,0.0001,0.0088,-1.5,0.43999999999999995,1.1,0.0
100,1.0,50,0.01,0.1,0.7703,1.1,0.0,-1.2419,0.18189999999999995
100,1.0,50,0.01,0.05,0.0453,1.0934,0.006600000000000161,-1.0566,0.0034000000000000696
100,1.0,50,0.01,0.01,0.0821,1.0716,0.02839999999999998,-1.0876,0.027599999999999847
100,1.0,50,0.01,0.0001,0.0092,-0.7,0.3600000000000001,1.4,0.2999999999999998
100,1.0,50,0.0001,0.1,0.842,-1.2548,0.19479999999999986,0.8371,0.26290000000000013
100,1.0,50,0.0001,0.05,0.0848,1.0976,0.0024000000000001798,-1.0617,0.0017000000000000348
100,1.0,50,0.0001,0.01,0.2087,1.0973,0.0027000000000001467,-1.0621,0.0020999999999999908
100,1.0,50,0.0001,0.0001,0.7882,-0.7507,0.3093,0.9402,0.15980000000000005
100,1.0,100,0.1,0.1,1.247,-1.0252,0.034800000000000164,1.1,0.0
100,1.0,100,0.1,0.05,0.0531,1.1226,0.022599999999999953,-1.0573,0.0027000000000001467
100,1.0,100,0.1,0.01,0.026,-1.3,0.24,1.2504,0.15039999999999987
100,1.0,100,0.1,0.0001,0.0189,1.0,0.10000000000000009,-0.7,0.3600000000000001
100,1.0,100,0.05,0.1,1.5694,1.1,0.0,-0.9013,0.15870000000000006
100,1.0,100,0.05,0.05,0.0629,-0.0328,1.0272000000000001,1.125,0.02499999999999991
100,1.0,100,0.05,0.01,0.0421,1.1913,0.09129999999999994,-1.2134,0.15339999999999998
100,1.0,100,0.05,0.0001,0.02,-1.7,0.6399999999999999,1.5,0.3999999999999999
100,1.0,100,0.01,0.1,1.5812,1.1,0.0,-1.251,0.19099999999999984
100,1.0,100,0.01,0.05,0.096,-1.0567,0.0033000000000000806,1.0928,0.007200000000000095
100,1.0,100,0.01,0.01,0.1675,1.0641,0.03590000000000004,-1.0876,0.027599999999999847
100,1.0,100,0.01,0.0001,0.0191,0.6,0.5000000000000001,-0.8,0.26
100,1.0,100,0.0001,0.1,1.7352,0.8369,0.2631000000000001,-0.8593,0.2007000000000001
100,1.0,100,0.0001,0.05,0.1776,-1.0617,0.0017000000000000348,1.0976,0.0024000000000001798
100,1.0,100,0.0001,0.01,0.4846,1.0973,0.0027000000000001467,-1.0614,0.0013999999999998458
100,1.0,100,0.0001,0.0001,1.7767,1.4603,0.36029999999999984,-0.3356,0.7244
100,1.0,150,0.1,0.1,2.407,1.1,0.0,-0.6624,0.39760000000000006
100,1.0,150,0.1,0.05,0.0991,1.0778,0.022199999999999998,-1.0629,0.0028999999999999027
