N_iter,Min_dist,N_mc,Toler,Tiempo ejecucion,Primer minimo,Δ True Min,Segundo minimo,Δ True Min2
2000,0.5,200,0.0001,0.9636,1.0976,0.0024000000000001798,-1.0618,0.0018000000000000238
2000,1.0,50,0.1,0.1368,-1.1038,0.04379999999999984,1.0846,0.01540000000000008
2000,1.0,50,0.05,0.17,1.113,0.0129999999999999,-0.023,1.0370000000000001
2000,1.0,50,0.01,0.1735,-0.0357,1.0243,1.0978,0.0021999999999999797
2000,1.0,50,0.0001,0.27,-1.0618,0.0018000000000000238,1.0976,0.0024000000000001798
2000,1.0,100,0.1,0.3126,-0.0371,1.0229000000000001,-1.1588,0.0988
2000,1.0,100,0.05,0.3315,1.1072,0.007199999999999873,-1.0726,0.012599999999999945
2000,1.0,100,0.01,0.4369,-0.0357,1.0243,-1.062,0.0020000000000000018
2000,1.0,100,0.0001,0.442,1.0976,0.0024000000000001798,-1.0618,0.0018000000000000238
2000,1.0,150,0.1,0.4155,1.1813,0.08129999999999993,-1.0828,0.02279999999999993
2000,1.0,150,0.05,0.4545,-0.0366,1.0234,-1.0918,0.03180000000000005
2000,1.0,150,0.01,0.6042,-0.0357,1.0243,1.0977,0.0023000000000001908
2000,1.0,150,0.0001,0.702,1.0976,0.0024000000000001798,-1.0618,0.0018000000000000238
2000,1.0,200,0.1,0.624,-1.0782,0.018199999999999994,1.1651,0.06509999999999994
2000,1.0,200,0.05,0.6398,-0.0361,1.0239,-1.0925,0.03249999999999997
2000,1.0,200,0.01,0.7798,-0.0357,1.0243,1.0978,0.0021999999999999797
2000,1.0,200,0.0001,0.9612,-1.0618,0.0018000000000000238,1.0976,0.0024000000000001798
