N_qubits,beta,gamma,Prof_p,N_mc,Toler,Learning rate,Tiempo ejecucion,Primer minimo,Δ True Min,Segundo minimo,Δ True Min2
4,0.3,0.05,3,100,0.05,0.5,364.8074,-1.0,8.881784197001252e-16,0.6000000000000023,0.3999999999999977
4,0.3,0.05,4,50,0.05,0.5,184.4275,-1.1,0.0999999999999992,-1.1999999999999993,0.1999999999999993
4,0.3,0.05,4,100,0.05,0.5,430.8099,-1.1,0.0999999999999992,-1.0999999999999992,0.0999999999999992
4,0.3,0.01,2,50,0.05,0.5,150.7831,-1.2,0.1999999999999993,0.8000000000000025,0.1999999999999975
4,0.3,0.01,2,100,0.05,0.5,301.7334,1.2,0.20000000000000284,-0.9999999999999991,8.881784197001252e-16
4,0.3,0.01,3,50,0.05,0.5,202.8266,-1.3,0.2999999999999994,-1.0999999999999992,0.0999999999999992
4,0.3,0.01,3,100,0.05,0.5,345.6835,-1.0,8.881784197001252e-16,1.7763568394002505e-15,0.9999999999999982
4,0.3,0.01,4,50,0.05,0.5,208.4705,-1.2,0.1999999999999993,-1.1999999999999993,0.1999999999999993
4,0.3,0.01,4,100,0.05,0.5,435.7495,-1.1,0.0999999999999992,0.6000000000000023,0.3999999999999977
4,0.1,0.5,2,50,0.05,0.5,135.8914,-1.0,8.881784197001252e-16,-1.1999999999999993,0.1999999999999993
4,0.1,0.5,2,100,0.05,0.5,249.8646,-1.1,0.0999999999999992,0.9000000000000026,0.09999999999999742
4,0.1,0.5,3,50,0.05,0.5,102.7776,-1.0,8.881784197001252e-16,0.9000000000000026,0.09999999999999742
4,0.1,0.5,3,100,0.05,0.5,250.7845,-1.0,8.881784197001252e-16,1.0000000000000027,2.6645352591003757e-15
4,0.1,0.5,4,50,0.05,0.5,109.7105,-1.1,0.0999999999999992,0.7000000000000024,0.2999999999999976
4,0.1,0.5,4,100,0.05,0.5,219.7315,-1.0,8.881784197001252e-16,0.8000000000000025,0.1999999999999975
4,0.1,0.25,2,50,0.05,0.5,149.6434,-1.2,0.1999999999999993,0.8000000000000025,0.1999999999999975
4,0.1,0.25,2,100,0.05,0.5,256.6505,-1.0,8.881784197001252e-16,0.9000000000000026,0.09999999999999742
4,0.1,0.25,3,50,0.05,0.5,125.8165,-1.0,8.881784197001252e-16,0.7000000000000024,0.2999999999999976
4,0.1,0.25,3,100,0.05,0.5,247.501,-1.0,8.881784197001252e-16,-1.0999999999999992,0.0999999999999992
4,0.1,0.25,4,50,0.05,0.5,105.1891,-1.0,8.881784197001252e-16,-1.1999999999999993,0.1999999999999993
4,0.1,0.25,4,100,0.05,0.5,220.8655,-1.0,8.881784197001252e-16,-1.1999999999999993,0.1999999999999993
4,0.1,0.1,2,50,0.05,0.5,142.3069,-1.1,0.0999999999999992,1.2000000000000028,0.20000000000000284
4,0.1,0.1,2,100,0.05,0.5,283.2772,-1.3,0.2999999999999994,-1.2999999999999994,0.2999999999999994
4,0.1,0.1,3,50,0.05,0.5,170.4315,1.1,0.10000000000000275,-1.1999999999999993,0.1999999999999993
4,0.1,0.1,3,100,0.05,0.5,286.1666,1.1,0.10000000000000275,-1.1999999999999993,0.1999999999999993
4,0.1,0.1,4,50,0.05,0.5,121.5995,0.9,0.09999999999999742,-0.9999999999999991,8.881784197001252e-16
4,0.1,0.1,4,100,0.05,0.5,243.2346,-0.9,0.10000000000000098,0.7000000000000024,0.2999999999999976
4,0.1,0.05,2,50,0.05,0.5,135.2345,-1.1,0.0999999999999992,-1.5999999999999996,0.5999999999999996
4,0.1,0.05,2,100,0.05,0.5,247.1605,-1.2,0.1999999999999993,-1.1999999999999993,0.1999999999999993
4,0.1,0.05,3,50,0.05,0.5,124.0045,-1.3,0.2999999999999994,0.9000000000000026,0.09999999999999742
4,0.1,0.05,3,100,0.05,0.5,247.6225,-0.9,0.10000000000000098,1.0000000000000027,2.6645352591003757e-15
4,0.1,0.05,4,50,0.05,0.5,138.2895,-1.2,0.1999999999999993,0.8000000000000025,0.1999999999999975
4,0.1,0.05,4,100,0.05,0.5,297.8686,-1.2,0.1999999999999993,-1.0999999999999992,0.0999999999999992
4,0.1,0.01,2,50,0.05,0.5,135.6395,-1.0,8.881784197001252e-16,1.400000000000003,0.400000000000003
4,0.1,0.01,2,100,0.05,0.5,252.9026,-1.9,0.8999999999999999,-1.2999999999999994,0.2999999999999994
4,0.1,0.01,3,50,0.05,0.5,97.9155,1.4,0.400000000000003,-1.3999999999999995,0.39999999999999947
4,0.1,0.01,3,100,0.05,0.5,342.8448,0.7,0.2999999999999976,-0.899999999999999,0.10000000000000098
4,0.1,0.01,4,50,0.05,0.5,184.8851,1.0,2.6645352591003757e-15,0.5000000000000022,0.4999999999999978
4,0.1,0.01,4,100,0.05,0.5,321.8885,1.1,0.10000000000000275,-1.1999999999999993,0.1999999999999993
