N_qubits,beta,gamma,Prof_p,N_mc,Toler,Learning rate,Tiempo ejecucion,Primer minimo,Δ True Min,Segundo minimo,Δ True Min2
4,0.3,0.05,3,50,0.05,0.5,173.1435,-1.0,8.881784197001252e-16,-1.1999999999999993,0.1999999999999993
4,0.3,0.05,3,100,0.05,0.5,391.2065,-1.2,0.1999999999999993,-1.1999999999999993,0.1999999999999993
4,0.3,0.05,4,50,0.05,0.5,186.3215,-1.1,0.0999999999999992,-1.0999999999999992,0.0999999999999992
4,0.3,0.05,4,100,0.05,0.5,326.2676,-1.0,8.881784197001252e-16,-1.1999999999999993,0.1999999999999993
4,0.3,0.01,2,50,0.05,0.5,108.1984,1.1,0.10000000000000275,1.7763568394002505e-15,0.9999999999999982
4,0.3,0.01,2,100,0.05,0.5,327.2415,0.7,0.2999999999999976,-1.2999999999999994,0.2999999999999994
4,0.3,0.01,3,50,0.05,0.5,196.0755,0.2,0.799999999999998,-1.0999999999999992,0.0999999999999992
4,0.3,0.01,3,100,0.05,0.5,352.7406,-1.4,0.39999999999999947,-0.9999999999999991,8.881784197001252e-16
4,0.3,0.01,4,50,0.05,0.5,185.9915,-1.0,8.881784197001252e-16,-0.6999999999999988,0.30000000000000115
4,0.3,0.01,4,100,0.05,0.5,384.0835,-1.0,8.881784197001252e-16,0.6000000000000023,0.3999999999999977
4,0.1,0.5,2,50,0.05,0.5,109.8476,-1.0,8.881784197001252e-16,0.9000000000000026,0.09999999999999742
4,0.1,0.5,2,100,0.05,0.5,260.3464,-1.1,0.0999999999999992,-1.1999999999999993,0.1999999999999993
4,0.1,0.5,3,50,0.05,0.5,119.1415,-1.0,8.881784197001252e-16,-1.0999999999999992,0.0999999999999992
4,0.1,0.5,3,100,0.05,0.5,236.4235,1.1,0.10000000000000275,-0.9999999999999991,8.881784197001252e-16
4,0.1,0.5,4,50,0.05,0.5,114.7947,0.9,0.09999999999999742,-0.9999999999999991,8.881784197001252e-16
4,0.1,0.5,4,100,0.05,0.5,203.9234,-1.0,8.881784197001252e-16,1.0000000000000027,2.6645352591003757e-15
4,0.1,0.25,2,50,0.05,0.5,140.3695,-1.2,0.1999999999999993,-1.0999999999999992,0.0999999999999992
4,0.1,0.25,2,100,0.05,0.5,260.9365,-1.2,0.1999999999999993,0.7000000000000024,0.2999999999999976
4,0.1,0.25,3,50,0.05,0.5,90.7617,-1.2,0.1999999999999993,-1.1999999999999993,0.1999999999999993
4,0.1,0.25,3,100,0.05,0.5,259.6669,-1.0,8.881784197001252e-16,0.6000000000000023,0.3999999999999977
4,0.1,0.25,4,50,0.05,0.5,113.128,0.8,0.1999999999999975,-0.9999999999999991,8.881784197001252e-16
4,0.1,0.25,4,100,0.05,0.5,217.9145,-1.0,8.881784197001252e-16,0.6000000000000023,0.3999999999999977
4,0.1,0.1,2,50,0.05,0.5,152.6905,-1.1,0.0999999999999992,1.0000000000000027,2.6645352591003757e-15
4,0.1,0.1,2,100,0.05,0.5,260.0626,-0.9,0.10000000000000098,0.6000000000000023,0.3999999999999977
4,0.1,0.1,3,50,0.05,0.5,149.8955,1.1,0.10000000000000275,-1.0999999999999992,0.0999999999999992
4,0.1,0.1,3,100,0.05,0.5,282.7744,1.1,0.10000000000000275,-1.0999999999999992,0.0999999999999992
4,0.1,0.1,4,50,0.05,0.5,161.4616,0.8,0.1999999999999975,-1.1999999999999993,0.1999999999999993
4,0.1,0.1,4,100,0.05,0.5,225.4925,-1.2,0.1999999999999993,1.0000000000000027,2.6645352591003757e-15
4,0.1,0.05,2,50,0.05,0.5,120.0195,-1.1,0.0999999999999992,-1.3999999999999995,0.39999999999999947
4,0.1,0.05,2,100,0.05,0.5,221.9235,-1.0,8.881784197001252e-16,1.2000000000000028,0.20000000000000284
4,0.1,0.05,3,50,0.05,0.5,138.7906,-1.3,0.2999999999999994,0.9000000000000026,0.09999999999999742
4,0.1,0.05,3,100,0.05,0.5,274.7455,1.2,0.20000000000000284,-0.9999999999999991,8.881784197001252e-16
4,0.1,0.05,4,50,0.05,0.5,156.7885,1.1,0.10000000000000275,-0.899999999999999,0.10000000000000098
4,0.1,0.05,4,100,0.05,0.5,248.6946,-1.2,0.1999999999999993,0.7000000000000024,0.2999999999999976
4,0.1,0.01,2,50,0.05,0.5,110.0245,-1.6,0.5999999999999996,-1.0999999999999992,0.0999999999999992
4,0.1,0.01,2,100,0.05,0.5,266.4286,-1.6,0.5999999999999996,-1.9,0.8999999999999999
4,0.1,0.01,3,50,0.05,0.5,117.7295,-1.2,0.1999999999999993,-0.7999999999999989,0.20000000000000107
4,0.1,0.01,3,100,0.05,0.5,266.3926,-1.4,0.39999999999999947,0.7000000000000024,0.2999999999999976
4,0.1,0.01,4,50,0.05,0.5,147.4225,-1.0,8.881784197001252e-16,0.9000000000000026,0.09999999999999742
4,0.1,0.01,4,100,0.05,0.5,239.5685,1.0,2.6645352591003757e-15,0.9000000000000026,0.09999999999999742
