N_qubits,beta,gamma,Prof_p,N_mc,Toler,Learning rate,Tiempo ejecucion,Primer minimo,Δ True Min,Segundo minimo,Δ True Min2
4,0.3,0.01,2,50,0.05,0.5,111.6125,-1.2,0.13999999999999924,-1.1999999999999993,0.13999999999999924
4,0.3,0.01,2,100,0.05,0.5,293.6786,-1.1,0.03999999999999915,-1.0999999999999992,0.03999999999999915
4,0.3,0.01,3,50,0.05,0.5,168.2335,-1.0,0.06000000000000094,1.0000000000000027,0.09999999999999742
4,0.3,0.01,3,100,0.05,0.5,330.1506,-1.1,0.03999999999999915,-1.1999999999999993,0.13999999999999924
4,0.3,0.01,4,50,0.05,0.5,208.8626,-1.0,0.06000000000000094,0.7000000000000024,0.3999999999999977
4,0.3,0.01,4,100,0.05,0.5,428.1605,1.0,0.09999999999999742,-0.9999999999999991,0.06000000000000094
4,0.1,0.5,2,50,0.05,0.5,117.3715,1.1,2.6645352591003757e-15,-1.1999999999999993,0.13999999999999924
4,0.1,0.5,2,100,0.05,0.5,244.2686,1.1,2.6645352591003757e-15,1.0000000000000027,0.09999999999999742
4,0.1,0.5,3,50,0.05,0.5,110.5635,1.1,2.6645352591003757e-15,-1.0999999999999992,0.03999999999999915
4,0.1,0.5,3,100,0.05,0.5,187.2326,1.1,2.6645352591003757e-15,1.2000000000000028,0.10000000000000275
4,0.1,0.5,4,50,0.05,0.5,66.2875,1.1,2.6645352591003757e-15,-1.1999999999999993,0.13999999999999924
4,0.1,0.5,4,100,0.05,0.5,183.4576,1.1,2.6645352591003757e-15,-0.9999999999999991,0.06000000000000094
4,0.1,0.25,2,50,0.05,0.5,113.3365,1.0,0.09999999999999742,-1.0999999999999992,0.03999999999999915
4,0.1,0.25,2,100,0.05,0.5,204.6075,1.0,0.09999999999999742,-1.0999999999999992,0.03999999999999915
4,0.1,0.25,3,50,0.05,0.5,102.3026,1.2,0.10000000000000275,-1.1999999999999993,0.13999999999999924
4,0.1,0.25,3,100,0.05,0.5,203.0505,1.0,0.09999999999999742,1.0000000000000027,0.09999999999999742
4,0.1,0.25,4,50,0.05,0.5,112.5325,1.1,2.6645352591003757e-15,1.0000000000000027,0.09999999999999742
4,0.1,0.25,4,100,0.05,0.5,191.7806,1.1,2.6645352591003757e-15,-1.1999999999999993,0.13999999999999924
4,0.1,0.1,2,50,0.05,0.5,154.0695,1.1,2.6645352591003757e-15,-1.1999999999999993,0.13999999999999924
4,0.1,0.1,2,100,0.05,0.5,257.4165,1.1,2.6645352591003757e-15,-1.0999999999999992,0.03999999999999915
4,0.1,0.1,3,50,0.05,0.5,137.9294,1.1,2.6645352591003757e-15,-1.0999999999999992,0.03999999999999915
4,0.1,0.1,3,100,0.05,0.5,231.8416,-1.1,0.03999999999999915,-1.1999999999999993,0.13999999999999924
4,0.1,0.1,4,50,0.05,0.5,98.2366,-1.1,0.03999999999999915,-1.1999999999999993,0.13999999999999924
4,0.1,0.1,4,100,0.05,0.5,204.9995,-1.0,0.06000000000000094,-1.1999999999999993,0.13999999999999924
4,0.1,0.05,2,50,0.05,0.5,128.1704,1.2,0.10000000000000275,-1.0999999999999992,0.03999999999999915
4,0.1,0.05,2,100,0.05,0.5,261.2886,-1.2,0.13999999999999924,1.0000000000000027,0.09999999999999742
4,0.1,0.05,3,50,0.05,0.5,116.8395,-1.2,0.13999999999999924,1.0000000000000027,0.09999999999999742
4,0.1,0.05,3,100,0.05,0.5,228.5165,-1.0,0.06000000000000094,-1.1999999999999993,0.13999999999999924
4,0.1,0.05,4,50,0.05,0.5,135.4876,-1.1,0.03999999999999915,0.8000000000000025,0.2999999999999976
4,0.1,0.05,4,100,0.05,0.5,264.3615,-1.1,0.03999999999999915,-1.1999999999999993,0.13999999999999924
4,0.1,0.01,2,50,0.05,0.5,114.4175,-1.3,0.23999999999999932,-1.2999999999999994,0.23999999999999932
4,0.1,0.01,2,100,0.05,0.5,232.0455,-1.2,0.13999999999999924,1.400000000000003,0.30000000000000293
4,0.1,0.01,3,50,0.05,0.5,100.6776,-1.2,0.13999999999999924,1.400000000000003,0.30000000000000293
4,0.1,0.01,3,100,0.05,0.5,245.7415,-1.0,0.06000000000000094,-1.0999999999999992,0.03999999999999915
4,0.1,0.01,4,50,0.05,0.5,111.5024,-1.0,0.06000000000000094,-1.2999999999999994,0.23999999999999932
4,0.1,0.01,4,100,0.05,0.5,223.1245,1.0,0.09999999999999742,-1.0999999999999992,0.03999999999999915
