N_qubits,beta,gamma,Prof_p,N_mc,Toler,Learning rate,Tiempo ejecucion,Primer minimo,Δ True Min,Segundo minimo,Δ True Min2
4,0.3,0.01,2,50,0.05,0.5,169.8015,-0.8,0.2600000000000011,1.0000000000000027,0.09999999999999742
4,0.3,0.01,2,100,0.05,0.5,282.8785,-1.2,0.13999999999999924,-1.2999999999999994,0.23999999999999932
4,0.3,0.01,3,50,0.05,0.5,133.9414,-1.0,0.06000000000000094,0.6000000000000023,0.4999999999999978
4,0.3,0.01,3,100,0.05,0.5,302.5185,-1.0,0.06000000000000094,-1.1999999999999993,0.13999999999999924
4,0.3,0.01,4,50,0.05,0.5,201.3896,-1.0,0.06000000000000094,0.8000000000000025,0.2999999999999976
4,0.3,0.01,4,100,0.05,0.5,418.8705,1.0,0.09999999999999742,-0.9999999999999991,0.06000000000000094
4,0.1,0.5,2,50,0.05,0.5,143.6425,1.2,0.10000000000000275,-1.1999999999999993,0.13999999999999924
4,0.1,0.5,2,100,0.05,0.5,252.1195,1.1,2.6645352591003757e-15,-0.9999999999999991,0.06000000000000094
4,0.1,0.5,3,50,0.05,0.5,99.5384,1.1,2.6645352591003757e-15,1.2000000000000028,0.10000000000000275
4,0.1,0.5,3,100,0.05,0.5,241.9096,1.1,2.6645352591003757e-15,-0.9999999999999991,0.06000000000000094
4,0.1,0.5,4,50,0.05,0.5,84.4835,1.1,2.6645352591003757e-15,-0.9999999999999991,0.06000000000000094
4,0.1,0.5,4,100,0.05,0.5,190.2864,1.1,2.6645352591003757e-15,0.8000000000000025,0.2999999999999976
4,0.1,0.25,2,50,0.05,0.5,115.0144,1.0,0.09999999999999742,-1.0999999999999992,0.03999999999999915
4,0.1,0.25,2,100,0.05,0.5,250.6185,1.1,2.6645352591003757e-15,-1.0999999999999992,0.03999999999999915
4,0.1,0.25,3,50,0.05,0.5,89.7235,1.0,0.09999999999999742,1.0000000000000027,0.09999999999999742
4,0.1,0.25,3,100,0.05,0.5,223.8955,1.0,0.09999999999999742,1.0000000000000027,0.09999999999999742
4,0.1,0.25,4,50,0.05,0.5,129.0425,1.1,2.6645352591003757e-15,1.0000000000000027,0.09999999999999742
4,0.1,0.25,4,100,0.05,0.5,219.6735,1.1,2.6645352591003757e-15,1.0000000000000027,0.09999999999999742
4,0.1,0.1,2,50,0.05,0.5,147.4616,1.1,2.6645352591003757e-15,-1.0999999999999992,0.03999999999999915
4,0.1,0.1,2,100,0.05,0.5,239.4126,1.1,2.6645352591003757e-15,-1.1999999999999993,0.13999999999999924
4,0.1,0.1,3,50,0.05,0.5,138.7195,-1.1,0.03999999999999915,-1.1999999999999993,0.13999999999999924
4,0.1,0.1,3,100,0.05,0.5,263.5536,-1.1,0.03999999999999915,0.9000000000000026,0.1999999999999975
4,0.1,0.1,4,50,0.05,0.5,98.7295,-1.1,0.03999999999999915,0.9000000000000026,0.1999999999999975
4,0.1,0.1,4,100,0.05,0.5,202.3826,-1.1,0.03999999999999915,1.0000000000000027,0.09999999999999742
4,0.1,0.05,2,50,0.05,0.5,149.9385,1.1,2.6645352591003757e-15,-1.1999999999999993,0.13999999999999924
4,0.1,0.05,2,100,0.05,0.5,269.2936,0.9,0.1999999999999975,-0.9999999999999991,0.06000000000000094
4,0.1,0.05,3,50,0.05,0.5,127.0045,-1.1,0.03999999999999915,1.0000000000000027,0.09999999999999742
4,0.1,0.05,3,100,0.05,0.5,289.0796,-1.1,0.03999999999999915,-1.1999999999999993,0.13999999999999924
4,0.1,0.05,4,50,0.05,0.5,136.0605,-1.1,0.03999999999999915,-1.1999999999999993,0.13999999999999924
4,0.1,0.05,4,100,0.05,0.5,218.8165,-1.1,0.03999999999999915,-1.1999999999999993,0.13999999999999924
4,0.1,0.01,2,50,0.05,0.5,116.3015,1.5,0.400000000000003,-1.1999999999999993,0.13999999999999924
4,0.1,0.01,2,100,0.05,0.5,264.2365,1.5,0.400000000000003,-1.0999999999999992,0.03999999999999915
4,0.1,0.01,3,50,0.05,0.5,130.4424,-1.3,0.23999999999999932,1.1000000000000028,2.6645352591003757e-15
4,0.1,0.01,3,100,0.05,0.5,242.8516,-1.3,0.23999999999999932,1.2000000000000028,0.10000000000000275
4,0.1,0.01,4,50,0.05,0.5,143.1075,1.0,0.09999999999999742,-1.1999999999999993,0.13999999999999924
4,0.1,0.01,4,100,0.05,0.5,276.4973,-1.1,0.03999999999999915,0.8000000000000025,0.2999999999999976
