N_iter,Min_dist,N_mc,Toler,Learning rate,Tiempo ejecucion,Primer minimo,Δ True Min,Segundo minimo,Δ True Min2
100,0.5,150,0.0001,0.0001,2.2291,-1.541,0.48099999999999987,1.4111,0.31109999999999993
100,0.5,200,0.1,0.1,2.2733,1.1,0.0,-1.0252,0.034800000000000164
100,0.5,200,0.1,0.05,0.1034,1.0778,0.022199999999999998,-0.9969,0.06310000000000004
100,0.5,200,0.1,0.01,0.051,-1.3,0.24,-0.2,0.8600000000000001
100,0.5,200,0.1,0.0001,0.0342,-1.6,0.54,0.2,0.9000000000000001
100,0.5,200,0.05,0.1,2.8453,1.1,0.0,-0.0172,1.0428
100,0.5,200,0.05,0.05,0.1186,-1.0464,0.013600000000000056,1.1226,0.022599999999999953
100,0.5,200,0.05,0.01,0.0935,-1.1772,0.11719999999999997,0.8556,0.24440000000000006
100,0.5,200,0.05,0.0001,0.0344,1.7,0.5999999999999999,-0.7,0.3600000000000001
100,0.5,200,0.01,0.1,3.3113,1.1,0.0,0.3108,0.7892000000000001
100,0.5,200,0.01,0.05,0.1682,1.0934,0.006600000000000161,-1.0566,0.0034000000000000696
100,0.5,200,0.01,0.01,0.3553,-1.0876,0.027599999999999847,1.0649,0.03510000000000013
100,0.5,200,0.01,0.0001,0.0368,-0.3,0.76,-1.8,0.74
100,0.5,200,0.0001,0.1,3.309,1.3553,0.25529999999999986,-1.2419,0.18189999999999995
100,0.5,200,0.0001,0.05,0.3373,1.0976,0.0024000000000001798,-1.0617,0.0017000000000000348
100,0.5,200,0.0001,0.01,0.8178,1.0973,0.0027000000000001467,-1.0621,0.0020999999999999908
100,0.5,200,0.0001,0.0001,2.9887,0.7604,0.3396000000000001,0.1202,0.9798000000000001
100,1.0,50,0.1,0.1,0.5852,1.1,0.0,-0.9212,0.13880000000000003
100,1.0,50,0.1,0.05,0.0245,0.1,1.0,-1.0629,0.0028999999999999027
100,1.0,50,0.1,0.01,0.0133,1.2,0.09999999999999987,-0.7,0.3600000000000001
100,1.0,50,0.1,0.0001,0.0088,0.6,0.5000000000000001,-1.7,0.6399999999999999
100,1.0,50,0.05,0.1,0.7555,-0.6624,0.39760000000000006,1.3503,0.25029999999999997
100,1.0,50,0.05,0.05,0.0315,-1.0753,0.01529999999999987,1.1226,0.022599999999999953
100,1.0,50,0.05,0.01,0.0216,-1.2134,0.15339999999999998,-0.2,0.8600000000000001
100,1.0,50,0.05,0.0001,0.0088,-1.3,0.24,0.2,0.9000000000000001
100,1.0,50,0.01,0.1,0.7484,0.3156,0.7844000000000001,-0.9212,0.13880000000000003
100,1.0,50,0.01,0.05,0.042,-1.0676,0.007600000000000051,1.1036,0.0035999999999998256
100,1.0,50,0.01,0.01,0.0959,-1.0876,0.027599999999999847,1.0716,0.02839999999999998
100,1.0,50,0.01,0.0001,0.0105,1.6,0.5,-0.3,0.76
100,1.0,50,0.0001,0.1,0.8157,1.3502,0.2502,0.338,0.762
100,1.0,50,0.0001,0.05,0.0856,1.0976,0.0024000000000001798,-1.0617,0.0017000000000000348
100,1.0,50,0.0001,0.01,0.1866,-1.0621,0.0020999999999999908,1.0978,0.0021999999999999797
100,1.0,50,0.0001,0.0001,0.7044,-1.541,0.48099999999999987,0.6631,0.43690000000000007
100,1.0,100,0.1,0.1,1.3067,-0.9212,0.13880000000000003,1.3553,0.25529999999999986
100,1.0,100,0.1,0.05,0.0516,1.125,0.02499999999999991,-0.9969,0.06310000000000004
100,1.0,100,0.1,0.01,0.0264,-1.3,0.24,1.2717,0.17169999999999996
100,1.0,100,0.1,0.0001,0.0182,1.9,0.7999999999999998,-1.9,0.8399999999999999
100,1.0,100,0.05,0.1,1.5024,1.1,0.0,-1.1273,0.06729999999999992
100,1.0,100,0.05,0.05,0.0748,1.1226,0.022599999999999953,-1.0676,0.007600000000000051
100,1.0,100,0.05,0.01,0.0475,0.9,0.20000000000000007,-0.8,0.26
100,1.0,100,0.05,0.0001,0.0181,1.4,0.2999999999999998,-0.1,0.9600000000000001
100,1.0,100,0.01,0.1,1.6559,1.1,0.0,-1.251,0.19099999999999984
100,1.0,100,0.01,0.05,0.0905,-1.0566,0.0034000000000000696,1.1033,0.0032999999999998586
100,1.0,100,0.01,0.01,0.1531,-1.0876,0.027599999999999847,1.1282,0.028200000000000003
100,1.0,100,0.01,0.0001,0.0186,-0.2,0.8600000000000001,1.9,0.7999999999999998
100,1.0,100,0.0001,0.1,1.678,1.3553,0.25529999999999986,0.3484,0.7516
100,1.0,100,0.0001,0.05,0.1668,1.0976,0.0024000000000001798,-1.0617,0.0017000000000000348
100,1.0,100,0.0001,0.01,0.4093,1.0973,0.0027000000000001467,-1.0621,0.0020999999999999908
